rownames,score,unemp,wage,tuition,education,gender_female,gender_male,ethnicity_afam,ethnicity_hispanic,ethnicity_other,fcollege_no,fcollege_yes,mcollege_no,mcollege_yes,home_no,home_yes,urban_no,urban_yes,income_high,income_low,region_other,region_west,target
2828,44.7599983215332,6.400000095367432,9.760000228881836,0.4849900007247925,18,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0
2829,57.86000061035156,6.400000095367432,9.760000228881836,0.4849900007247925,15,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2830,43.400001525878906,6.400000095367432,9.760000228881836,0.4849900007247925,15,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,0
2831,59.529998779296875,5.5,10.510000228881836,0.8244799971580505,14,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2832,52.529998779296875,5.5,10.510000228881836,0.8244799971580505,12,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2833,48.0,5.5,10.510000228881836,0.8244799971580505,12,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2834,34.61000061035156,5.5,10.510000228881836,0.8244799971580505,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2835,39.59000015258789,5.5,10.510000228881836,0.8244799971580505,12,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,0
2836,40.41999816894531,5.5,10.510000228881836,0.8244799971580505,12,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,0
2837,54.150001525878906,5.5,10.510000228881836,0.8244799971580505,14,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2838,59.939998626708984,5.5,10.510000228881836,0.8244799971580505,13,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
2839,62.5099983215332,4.699999809265137,10.510000228881836,0.8244799971580505,16,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,1
2840,62.2599983215332,4.699999809265137,10.510000228881836,0.8244799971580505,14,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2841,50.15999984741211,4.699999809265137,10.510000228881836,0.8244799971580505,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2842,59.41999816894531,4.699999809265137,10.510000228881836,0.8244799971580505,12,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,1
2843,62.459999084472656,4.699999809265137,10.510000228881836,0.8244799971580505,16,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2844,64.19000244140625,4.699999809265137,10.510000228881836,0.8244799971580505,16,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1
2845,48.59000015258789,4.699999809265137,10.510000228881836,0.8244799971580505,16,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,1
2846,38.459999084472656,8.600000381469727,9.760000228881836,0.4849900007247925,12,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2847,39.56999969482422,8.600000381469727,9.760000228881836,0.4849900007247925,12,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2848,45.380001068115234,8.600000381469727,9.760000228881836,0.4849900007247925,14,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2849,42.29999923706055,8.600000381469727,9.760000228881836,0.4849900007247925,13,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,0
2850,43.29999923706055,8.600000381469727,9.760000228881836,0.4849900007247925,12,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2851,40.189998626708984,2.799999952316284,9.729999542236328,0.7782899737358093,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2852,58.880001068115234,2.799999952316284,9.729999542236328,0.7782899737358093,14,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2853,58.9900016784668,2.799999952316284,9.729999542236328,0.7782899737358093,15,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2854,60.599998474121094,2.799999952316284,9.729999542236328,0.7782899737358093,15,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,1
2855,59.22999954223633,2.799999952316284,9.729999542236328,0.7782899737358093,14,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2856,43.61000061035156,2.799999952316284,9.729999542236328,0.7782899737358093,12,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,1
2857,55.63999938964844,2.799999952316284,9.729999542236328,0.7782899737358093,14,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,1
2858,63.209999084472656,2.799999952316284,9.729999542236328,0.7782899737358093,12,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2859,38.43000030517578,5.0,9.289999961853027,0.7690500020980835,12,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2860,54.83000183105469,5.0,9.289999961853027,0.7690500020980835,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2861,58.970001220703125,5.0,9.289999961853027,0.7690500020980835,16,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2862,48.65999984741211,5.0,9.289999961853027,0.7690500020980835,16,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2863,65.73999786376953,5.0,9.289999961853027,0.7690500020980835,18,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2864,40.439998626708984,5.0,9.289999961853027,0.7690500020980835,15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,1
2865,46.189998626708984,5.0,9.289999961853027,0.7690500020980835,13,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2866,40.43000030517578,5.0,9.289999961853027,0.7690500020980835,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2867,48.630001068115234,5.0,9.289999961853027,0.7690500020980835,16,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2868,44.439998626708984,5.699999809265137,9.289999961853027,0.7690500020980835,13,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,0
2869,35.849998474121094,5.699999809265137,9.289999961853027,0.7690500020980835,13,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2870,43.540000915527344,5.699999809265137,9.289999961853027,0.7690500020980835,12,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2871,44.5,5.699999809265137,9.289999961853027,0.7690500020980835,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2872,59.709999084472656,5.699999809265137,9.289999961853027,0.7690500020980835,17,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
2873,51.709999084472656,4.800000190734863,10.510000228881836,0.8244799971580505,16,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,1
2874,63.18000030517578,4.800000190734863,10.510000228881836,0.8244799971580505,14,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
2875,35.560001373291016,9.5,9.640000343322754,1.1524200439453125,12,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2876,37.25,9.5,9.640000343322754,1.1524200439453125,13,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2877,42.650001525878906,9.5,9.640000343322754,1.1524200439453125,12,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2878,45.599998474121094,9.5,9.640000343322754,1.1524200439453125,15,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2879,38.56999969482422,9.5,9.640000343322754,1.1524200439453125,13,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,0
2880,38.279998779296875,9.5,9.640000343322754,1.1524200439453125,15,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2881,37.29999923706055,9.5,9.640000343322754,1.1524200439453125,12,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,0
2882,35.599998474121094,10.699999809265137,10.039999961853027,1.127020001411438,16,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,0
2883,38.029998779296875,10.699999809265137,10.039999961853027,1.127020001411438,12,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,0
2884,58.5,10.699999809265137,10.039999961853027,1.127020001411438,12,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2885,39.849998474121094,10.699999809265137,10.039999961853027,1.127020001411438,12,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2886,49.349998474121094,9.5,9.640000343322754,1.1524200439453125,14,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2887,53.220001220703125,9.5,9.640000343322754,1.1524200439453125,12,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2888,42.88999938964844,9.5,9.640000343322754,1.1524200439453125,12,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2889,44.88999938964844,9.5,9.640000343322754,1.1524200439453125,16,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,0
2890,45.880001068115234,9.5,9.640000343322754,1.1524200439453125,16,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
2891,48.54999923706055,9.5,9.640000343322754,1.1524200439453125,15,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2892,37.970001220703125,9.5,9.640000343322754,1.1524200439453125,12,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2893,40.15999984741211,9.5,9.640000343322754,1.1524200439453125,13,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,0
2894,42.959999084472656,8.199999809265137,7.539999961853027,0.8187100291252136,14,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,0
2895,62.13999938964844,8.199999809265137,7.539999961853027,0.8187100291252136,16,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0
2896,40.619998931884766,8.199999809265137,7.539999961853027,0.8187100291252136,15,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,0
2897,57.720001220703125,8.199999809265137,7.539999961853027,0.8187100291252136,17,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0
